STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,MXSD,Missing,Consecutive Missing,TPCP,Missing,Consecutive Missing,TSNW,Missing,Consecutive Missing,MMXT,Missing,Consecutive Missing,MMNT,Missing,Consecutive Missing,MNTM,Missing,Consecutive Missing
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,166.1,43.11667,-77.66667,19370201,76,0,0,353,0,0,157,0,0,22,0,0,-53,0,0,-15,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,166.1,43.11667,-77.66667,19370301,330,0,0,721,0,0,764,0,0,9,0,0,-49,0,0,-20,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,166.1,43.11667,-77.66667,19370401,25,0,0,869,0,0,26,0,0,113,0,0,30,0,0,72,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,166.1,43.11667,-77.66667,19370501,0,0,0,605,0,0,0,0,0,197,0,0,93,0,0,145,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,166.1,43.11667,-77.66667,19370601,0,0,0,955,0,0,0,0,0,239,0,0,147,0,0,193,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,166.1,43.11667,-77.66667,19370701,0,0,0,488,0,0,0,0,0,276,0,0,177,0,0,226,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,166.1,43.11667,-77.66667,19370801,0,0,0,1197,0,0,0,0,0,282,0,0,186,0,0,234,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,166.1,43.11667,-77.66667,19370901,0,0,0,128,0,0,0,0,0,213,0,0,112,0,0,163,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,166.1,43.11667,-77.66667,19371001,0,0,0,1069,0,0,5,0,0,132,0,0,56,0,0,94,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,166.1,43.11667,-77.66667,19371101,102,0,0,673,0,0,145,0,0,78,0,0,13,0,0,46,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,166.1,43.11667,-77.66667,19371201,51,0,0,548,0,0,205,0,0,4,0,0,-47,0,0,-21,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19380101,254,0,0,350,0,0,324,0,0,-2,0,0,-78,0,0,-40,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19380201,203,0,0,774,0,0,379,0,0,25,0,0,-53,0,0,-14,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19380301,152,0,0,340,0,0,122,0,0,98,0,0,-5,0,0,47,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19380401,152,0,0,609,0,0,211,0,0,129,0,0,45,0,0,87,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19380501,0,0,0,555,0,0,0,0,0,186,0,0,90,0,0,138,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19380601,0,0,0,396,0,0,0,0,0,254,0,0,144,0,0,199,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19380701,0,0,0,920,0,0,0,0,0,278,0,0,185,0,0,231,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19380801,0,0,0,1231,0,0,0,0,0,279,0,0,183,0,0,231,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19380901,0,0,0,1339,0,0,0,0,0,195,0,0,111,0,0,153,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19381001,0,0,0,36,0,0,0,0,0,168,0,0,81,0,0,125,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19381101,127,0,0,533,0,0,183,0,0,106,0,0,12,0,0,59,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19381201,51,0,0,318,0,0,212,0,0,26,0,0,-29,0,0,-1,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19390101,432,0,0,863,0,0,876,0,0,7,0,0,-73,0,0,-33,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19390201,406,0,0,679,0,0,298,0,0,14,0,0,-69,0,0,-27,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19390301,178,0,0,654,0,0,347,0,0,32,0,0,-41,0,0,-5,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19390401,51,0,0,660,0,0,99,0,0,96,0,0,16,0,0,56,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19390501,0,0,0,163,0,0,0,0,0,206,0,0,102,0,0,154,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19390601,0,0,0,834,0,0,0,0,0,247,0,0,148,0,0,198,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19390701,0,0,0,485,0,0,0,0,0,275,0,0,172,0,0,224,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19390801,0,0,0,418,0,0,0,0,0,279,0,0,182,0,0,230,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19390901,0,0,0,646,0,0,0,0,0,230,0,0,133,0,0,181,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19391001,0,0,0,390,0,0,0,0,0,157,0,0,65,0,0,111,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19391101,0,0,0,118,0,0,3,0,0,63,0,0,2,0,0,33,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19391201,51,0,0,502,0,0,67,0,0,28,0,0,-31,0,0,-2,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19400101,152,0,0,322,0,0,239,0,0,-51,0,0,-99,0,0,-75,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19400201,381,0,0,781,0,0,586,0,0,-8,0,0,-72,0,0,-40,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19400301,254,0,0,743,0,0,402,0,0,4,0,0,-56,0,0,-26,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19400401,25,0,0,837,0,0,94,0,0,100,0,0,16,0,0,58,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19400501,0,0,0,699,0,0,0,0,0,190,0,0,97,0,0,143,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19400601,0,0,0,642,0,0,0,0,0,237,0,0,140,0,0,189,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19400701,0,0,0,462,0,0,0,0,0,271,0,0,174,0,0,222,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19400801,0,0,0,325,0,0,0,0,0,255,0,0,167,0,0,211,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19400901,0,0,0,593,0,0,0,0,0,205,0,0,124,0,0,164,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19401001,0,0,0,386,0,0,0,0,0,144,0,0,26,0,0,85,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19401101,0,0,0,783,0,0,24,0,0,73,0,0,4,0,0,38,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19401201,152,0,0,723,0,0,178,0,0,35,0,0,-50,0,0,-7,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19410101,178,0,0,500,0,0,332,0,0,-13,0,0,-89,0,0,-51,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19410201,330,0,0,407,0,0,514,0,0,-10,0,0,-96,0,0,-53,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19410301,381,0,0,561,0,0,498,0,0,9,0,0,-85,0,0,-38,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19410401,0,0,0,385,0,0,10,0,0,165,0,0,32,0,0,98,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19410501,0,0,0,311,0,0,0,0,0,212,0,0,80,0,0,146,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19410601,0,0,0,448,0,0,0,0,0,268,0,0,139,0,0,204,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19410701,0,0,0,775,0,0,0,0,0,296,0,0,169,0,0,233,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19410801,0,0,0,519,0,0,0,0,0,259,0,0,134,0,0,197,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19410901,0,0,0,530,0,0,0,0,0,251,0,0,106,0,0,178,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19411001,0,0,0,844,0,0,0,0,0,162,0,0,63,0,0,113,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19411101,0,0,0,267,0,0,6,0,0,102,0,0,22,0,0,62,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19411201,102,0,0,570,0,0,150,0,0,39,0,0,-41,0,0,-1,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19420101,76,0,0,329,0,0,129,0,0,-3,0,0,-82,0,0,-42,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19420201,432,0,0,1147,0,0,802,0,0,-28,0,0,-102,0,0,-65,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19420301,508,0,0,1378,0,0,468,0,0,56,0,0,-17,0,0,20,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19420401,127,0,0,662,0,0,135,0,0,160,0,0,42,0,0,101,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19420501,0,0,0,894,0,0,0,0,0,210,0,0,100,0,0,155,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19420601,0,0,0,262,0,0,0,0,0,260,0,0,139,0,0,199,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19420701,0,0,0,723,0,0,0,0,0,278,0,0,156,0,0,217,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19420801,0,0,0,422,0,0,0,0,0,261,0,0,152,0,0,206,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19420901,0,0,0,693,0,0,0,0,0,231,0,0,112,0,0,172,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19421001,0,0,0,818,0,0,0,0,0,165,0,0,62,0,0,113,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19421101,76,0,0,865,0,0,141,0,0,86,0,0,-4,0,0,41,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19421201,229,0,0,1140,0,0,470,0,0,-8,0,0,-76,0,0,-42,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19430101,406,0,0,523,0,0,438,0,0,-21,0,0,-107,0,0,-64,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19430201,305,0,0,522,0,0,448,0,0,14,1,1,-79,0,0,-34,1,1
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19430301,279,0,0,659,0,0,272,0,0,50,0,0,-53,0,0,-1,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19430401,25,0,0,1223,0,0,28,0,0,83,0,0,-11,0,0,36,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19430501,0,0,0,1383,0,0,0,0,0,186,0,0,84,0,0,135,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19430601,0,0,0,1073,0,0,0,0,0,272,0,0,158,0,0,215,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19430701,0,0,0,737,0,0,0,0,0,281,0,0,161,0,0,221,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19430801,0,0,0,840,0,0,0,0,0,257,0,0,149,0,0,203,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19430901,0,0,0,465,0,0,0,0,0,217,0,0,101,0,0,159,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19431001,0,0,0,1146,0,0,0,0,0,140,0,0,45,0,0,92,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19431101,508,0,0,485,0,0,132,0,0,66,0,0,-10,0,0,28,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19431201,51,0,0,197,0,0,132,0,0,4,0,0,-78,0,0,-37,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19440101,51,0,0,302,0,0,103,0,0,20,0,0,-56,0,0,-18,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19440201,305,0,0,741,0,0,536,0,0,3,0,0,-92,0,0,-45,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19440301,76,0,0,539,0,0,194,0,0,33,0,0,-59,0,0,-13,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19440401,51,0,0,1246,0,0,82,0,0,90,0,0,1,0,0,46,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19440501,0,0,0,672,0,0,0,0,0,236,0,0,110,0,0,173,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19440601,0,0,0,870,0,0,0,0,0,249,0,0,140,0,0,195,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19440701,0,0,0,453,0,0,0,0,0,291,0,0,160,0,0,225,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19440801,0,0,0,689,0,0,0,0,0,288,0,0,162,0,0,225,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19440901,0,0,0,484,0,0,0,0,0,225,0,0,114,0,0,170,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19441001,0,0,0,297,0,0,0,0,0,155,0,0,38,0,0,96,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19441101,76,0,0,584,0,0,197,0,0,83,0,0,14,0,0,48,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19441201,584,0,0,1284,0,0,1063,0,0,-12,0,0,-86,0,0,-49,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19450101,483,0,0,636,0,0,598,0,0,-49,0,0,-137,0,0,-93,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19450201,559,0,0,587,0,0,352,0,0,1,0,0,-78,0,0,-38,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19450301,127,0,0,984,0,0,137,0,0,122,0,0,8,0,0,65,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19450401,0,0,0,550,0,0,10,0,0,159,0,0,44,0,0,102,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19450501,0,0,0,1132,0,0,51,0,0,155,0,0,59,0,0,107,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19450601,0,0,0,610,0,0,0,0,0,236,0,0,127,0,0,181,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19450701,0,0,0,2053,0,0,0,0,0,270,0,0,155,0,0,212,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19450801,0,0,0,364,0,0,0,0,0,265,0,0,149,0,0,207,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19450901,0,0,0,1324,0,0,0,0,0,235,0,0,124,0,0,179,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19451001,0,0,0,1166,0,0,0,0,0,151,0,0,49,0,0,100,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19451101,279,0,0,1297,0,0,278,0,0,91,0,0,5,0,0,48,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19451201,254,0,0,510,0,0,280,0,0,-13,0,0,-87,0,0,-50,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19460101,102,0,0,206,0,0,171,0,0,13,0,0,-77,0,0,-32,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19460201,305,0,0,685,0,0,497,0,0,0,0,0,-96,0,0,-48,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19460301,229,0,0,196,0,0,23,0,0,126,0,0,-1,0,0,63,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19460401,0,0,0,359,0,0,13,0,0,129,0,0,9,0,0,69,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19460501,0,0,0,718,0,0,0,0,0,191,0,0,71,0,0,131,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19460601,0,0,0,817,0,0,0,0,0,245,0,0,124,0,0,185,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19460701,0,0,0,714,0,0,0,0,0,279,0,0,148,0,0,214,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19460801,0,0,0,921,0,0,0,0,0,242,0,0,134,0,0,188,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19460901,0,0,0,689,0,0,0,0,0,243,0,0,113,0,0,178,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19461001,0,0,0,963,0,0,0,0,0,202,0,0,73,0,0,138,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19461101,0,0,0,601,0,0,3,0,0,111,0,0,19,0,0,65,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19461201,102,0,0,664,0,0,344,0,0,35,0,0,-52,0,0,-8,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19470101,203,0,0,1030,0,0,475,0,0,26,0,0,-57,0,0,-15,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19470201,203,0,0,267,0,0,431,0,0,-23,0,0,-93,0,0,-58,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19470301,457,0,0,743,0,0,525,0,0,27,0,0,-49,0,0,-11,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19470401,76,0,0,1103,0,0,135,0,0,125,0,0,14,0,0,69,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19470501,0,0,0,1288,0,0,5,0,0,182,0,0,65,0,0,124,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19470601,0,0,0,1037,0,0,0,0,0,252,0,0,127,0,0,190,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19470701,0,0,0,2464,0,0,0,0,0,265,0,0,157,0,0,211,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19470801,0,0,0,614,0,0,0,0,0,298,0,0,180,0,0,239,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19470901,0,0,0,722,0,0,0,0,0,238,0,0,115,0,0,176,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19471001,0,0,0,93,0,0,0,0,0,222,0,0,81,0,0,152,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19471101,25,0,0,659,0,0,51,1,1,71,0,0,-11,0,0,30,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19471201,102,0,0,514,0,0,390,0,0,10,0,0,-68,0,0,-29,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19480101,178,0,0,604,0,0,457,0,0,-35,0,0,-116,0,0,-75,0,0
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,168.9,43.11667,-77.66667,19480201,254,0,0,638,0,0,368,0,0,6,0,0,-105,0,0,-49,0,0
